epoch,train_loss,val_loss
1,0.5874912287394206,1.384954192020275
2,0.2644251890977224,1.2870596448580425
3,0.19629076037804286,1.1915527008197926
4,0.1688426043788592,1.1065836791638974
5,0.14869014714161555,1.0369704343654491
6,0.13783366791407267,0.9771734994870646
7,0.12964140663544338,0.9413701328966353
8,0.12630859750509263,0.9079195768744858
9,0.11926227565606436,0.8801788522137536
10,0.1153312518397967,0.84059410293897
11,0.11095602022608121,0.8008760445647769
12,0.10962798446416855,0.7599041826195188
13,0.10615944927930832,0.7135297446339218
14,0.10329710032542547,0.6681132636688374
15,0.10242465429504713,0.6214313319435826
16,0.10006008291244507,0.5774628453784518
17,0.09896148839592933,0.5350008800073907
18,0.09842771530151367,0.4920046936582636
19,0.09535809884468714,0.44260145337493334
20,0.09562885283430417,0.39634434823636655
21,0.09430774088700612,0.36735527217388153
22,0.0920255198776722,0.33249758515093064
23,0.09335648802916209,0.30852219296826255
24,0.09186620927850406,0.2917189973372
25,0.08997694543004035,0.2741743097150767
26,0.09009292597572009,0.2587903704908159
27,0.0890711853504181,0.2418342218906791
28,0.08770309353868166,0.23530577978602163
29,0.08921285318334897,0.22587954335742527
30,0.08769806862870852,0.20785265636664849
31,0.08605679449439049,0.19674526596510852
32,0.08627232458194097,0.1932451644981349
33,0.0858435045381387,0.1861070158580939
34,0.085562453130881,0.1811439585354593
35,0.08337107748786608,0.17237954269404765
36,0.08516546133160591,0.16939063756554215
37,0.08405972588062287,0.16155510009438903
38,0.08328597580393156,0.16205919961686488
39,0.08260634093483289,0.15740809106716402
40,0.08435937857627869,0.15282771626004465
41,0.08362219032645225,0.14683553521279935
42,0.08267947009205819,0.13815761895643341
43,0.08096212508281073,0.13862842818101248
44,0.08215037721395492,0.1315425911711322
45,0.0813418486714363,0.13221157176627052
46,0.0813812440832456,0.12459627249174648
47,0.0804665774802367,0.11933868875106175
48,0.0819229390323162,0.11958109615025697
49,0.0805183713833491,0.11322112422850397
50,0.07977587245901425,0.11651392336244937
51,0.07763979090253512,0.11025060768480655
52,0.07850428365667661,0.11022255769758313
53,0.07880152768890063,0.11209367215633392
54,0.07998054967323939,0.10677281173842924
55,0.07890593362847964,0.10277872284253438
56,0.0795726893444856,0.10545459976074872
57,0.0781331801911195,0.10118884241415395
58,0.07721663406491279,0.09751286288654362
59,0.07785449847579003,0.09745582241427016
60,0.07665015371640524,0.09735767957237032
61,0.07670792463421822,0.09551815088424417
62,0.07728027826547623,0.09773136323524846
63,0.07800444331765174,0.09537109725729183
64,0.07537787377834321,0.09102379254720828
65,0.07526511473457019,0.09245283198025492
66,0.07476139548420906,0.09160614634553592
67,0.07424021478494008,0.08576457078258197
68,0.07467525631189346,0.08664902403122848
69,0.07526841293772062,0.08750337176024914
70,0.07475312455495199,0.08537581942423626
71,0.07322752507527669,0.08584033615059322
72,0.0756670492986838,0.08239847076711831
73,0.07504136378566424,0.08376530985589381
74,0.07493895408511161,0.083840470623087
75,0.0747858037352562,0.08326636992946819
76,0.07580008578300476,0.08231832880388808
77,0.07334659155209859,0.08463195973524341
78,0.07416966876387596,0.08183250396891877
79,0.07451977544029553,0.08230461083628514
80,0.073288935760657,0.08209523037765865
81,0.07354820784926415,0.07842231141748252
82,0.07270408256848652,0.07826946081628126
83,0.07300498992204667,0.07709851633343431
84,0.07300608202815057,0.07820307722108231
85,0.07369685487945875,0.07993078945825498
86,0.07187670476237933,0.0794662661091597
87,0.07318575657407443,0.0788530191682555
88,0.07136552751064301,0.07565787039628183
89,0.07249387162923814,0.07640122449784367
90,0.0716318793197473,0.07679849556060853
91,0.07421139216423035,0.07275927663539294
92,0.07108808237314224,0.07411705216185914
93,0.0721598033507665,0.07870099772871644
94,0.07062591981887817,0.07501857786404866
95,0.07095762288570404,0.07508931065806085
96,0.07109044922391573,0.07024715996899263
97,0.07112885731458664,0.07458852400520334
98,0.07087464527289072,0.07371554389182064
99,0.06973321693142255,0.07552372027809422
100,0.07021537907918295,0.07240504360999223
101,0.06985424680511157,0.0745003060006571
102,0.07124797865748406,0.06866420165601152
103,0.07045366872350375,0.0696505024270327
104,0.07023651532332102,0.07129960890031523
105,0.07049984170993169,0.0697468562586302
106,0.06934788909554482,0.07262805269824134
107,0.06962696893016497,0.07174019581051888
108,0.06919172663489978,0.06848979023871599
109,0.07020881921052932,0.06832189904957044
110,0.06989132493237654,0.0706778875966039
111,0.07125906684001287,0.07004274803006814
112,0.07011533243457477,0.07138769228563265
113,0.0690022747516632,0.07080225577508961
114,0.07038596909244856,0.06920981533066542
115,0.06879087368647258,0.06912469491362572
116,0.06853213414549827,0.06759788389145224
117,0.07005137321352958,0.06722400452148307
118,0.06990816590189934,0.07107646878877724
119,0.0681294765472412,0.07142743378601692
120,0.06987684469421705,0.06952951847644592
121,0.06884312876562278,0.0694893723897015
122,0.06761574751138687,0.06413358349473802
123,0.06761092031995455,0.06622966418594674
124,0.0696244757771492,0.06763857078773004
125,0.06751695546507835,0.06576314897931836
126,0.06780396445592245,0.06876119076170856
127,0.06783046034971874,0.0685874812339467
128,0.06661861176292101,0.06764810878990425
129,0.06779005003968874,0.06953200333562025
130,0.06630766598383586,0.0667310569918266
131,0.06702343448996544,0.06865914183220377
132,0.06819527370731036,0.06805532494628871
133,0.06718832042813301,0.06422294179598491
134,0.06589117705821991,0.06708083885152721
135,0.06700946833690008,0.06474729253979469
136,0.0668688449660937,0.06801314376018665
137,0.06623083580533663,0.06778884458321112
138,0.06704053122798602,0.06531692899901557
139,0.0661532920897007,0.06306069658172352
140,0.06746756715079148,0.06476517214819237
141,0.06610470830400784,0.066394018492213
142,0.06618323173125584,0.06309934262255276
143,0.06743090985218683,0.06453146482817829
144,0.06614906937877336,0.06404005411874365
145,0.0665791506866614,0.06603152468731557
146,0.06600605787833531,0.06191434087102405
147,0.06558180018266042,0.06386638753530052
148,0.06691574624180793,0.06245584080547646
149,0.06594314725200336,0.06317157714403476
150,0.06599784762163957,0.0697043756738788
151,0.06585155359903971,0.06618244113848994
152,0.06640033244093259,0.06622412880123765
153,0.06654086863994599,0.06418500945868867
154,0.06546691970030467,0.06484820628193794
155,0.06603228200475375,0.06842223922851393
156,0.06556172243754069,0.0644229796577107
157,0.0659251119196415,0.06206837985923307
158,0.06554314790169398,0.061833335160001834
159,0.06563009083271026,0.06526724669944357
160,0.06508940174182257,0.06642392519171592
161,0.06514980538686116,0.06428882768118961
162,0.0653058494826158,0.06477690276827801
163,0.06499062510331471,0.06276203798457843
164,0.06640223567684492,0.06368041288159373
165,0.06579244747757912,0.06261146976612508
166,0.06500387055675189,0.06420242936453885
167,0.06572576296329498,0.06252938313668387
168,0.06611422139406205,0.06297537481360552
169,0.0654337976872921,0.06472670200660273
170,0.0643942374587059,0.06433792438151108
171,0.0632450062284867,0.06445036785401127
172,0.06582075057427088,0.059100040601118016
173,0.06422467397650083,0.05958199518284312
174,0.06497681792577108,0.06333784890550843
175,0.06411572845776876,0.06238433320282234
176,0.0661007929444313,0.06295876463668214
177,0.06344231540958087,0.06379740277986491
178,0.06474070829153061,0.0650070599211311
179,0.06417119280497233,0.06276844837271643
180,0.06486033255358536,0.06347229587845504
181,0.06285792527596155,0.06276133869498692
182,0.06353702129920323,0.06164298268655936
183,0.06360126895705859,0.06356404259524963
184,0.06448932273189227,0.06255190790613631
185,0.06391838412483533,0.06485508486231858
186,0.06424922827879588,0.059728963764091196
187,0.06330328085025151,0.06448603692223076
188,0.06295910155276457,0.06287786653437824
189,0.06272909298042456,0.06496334522617636
190,0.06360542372862497,0.06169522572653713
191,0.06415557250380516,0.06354246835258824
192,0.06333160995443662,0.058282303649725184
193,0.06333749085664749,0.06409639326631333
194,0.06322269437710444,0.06326723330292022
195,0.06281612419088682,0.060115532440788766
196,0.06501078335444133,0.05980640214315995
197,0.06416642102599145,0.06356510286503989
198,0.06388565857708454,0.06201980487202053
199,0.06301949080824852,0.06346815793464582
200,0.062209718704223635,0.06112278721950672
