epoch,train_loss,val_loss
1,0.6153102467854817,1.1099194818072848
2,0.2763833100398382,1.0985587393796001
3,0.19844878582159678,1.0864753789371915
4,0.1686599577864011,1.067518134911855
5,0.15257195830345155,1.0408208701345656
6,0.1389506770769755,1.0030759738551245
7,0.13033922467629114,0.957523826095793
8,0.12407508273919424,0.9063821887528455
9,0.12041342071692149,0.8531682038748706
10,0.11480282841126124,0.7966987601032963
11,0.11069842871030172,0.7377990914715661
12,0.10856504427393278,0.6813920968108707
13,0.10429386461774508,0.6271832883358002
14,0.10282066169381142,0.579221542234774
15,0.10036392015218734,0.5223642256524827
16,0.09837699233492216,0.4825271252128813
17,0.09773481126626332,0.4411018623246087
18,0.09693030506372452,0.40653991754408236
19,0.093049465239048,0.38603106913743196
20,0.09329511215289434,0.3521434835813664
21,0.09192312441269557,0.3226807258195347
22,0.09042775619029998,0.2959450088717319
23,0.09111083852251371,0.2803951507365262
24,0.08957889153560003,0.2613063258705316
25,0.08931040240327517,0.2515914688507716
26,0.08770493905742963,0.23576404926953493
27,0.08813641948501269,0.2347322142234555
28,0.08647506753603618,0.20827050507068634
29,0.08596101140975952,0.2045340289672216
30,0.08560319676995277,0.19614286168857856
31,0.0854113114575545,0.18562416249403246
32,0.08535603029529254,0.18292014342215326
33,0.08405834005276362,0.18371269713949273
34,0.08447187521060308,0.17619469817037936
35,0.08517288647095363,0.15861520847236668
36,0.0829916743238767,0.16097635265301774
37,0.08238828402757645,0.15714749100583572
38,0.08239735269546508,0.15035176208173787
39,0.08221825806299846,0.14045407291915682
40,0.08036216086149216,0.1420377342513314
41,0.08087410276134809,0.13569850957504026
42,0.08070538688699404,0.13653808707992235
43,0.08074994432926177,0.13870320372559405
44,0.08014053782820701,0.13087431893304544
45,0.079970117131869,0.12272166626320945
46,0.07907756705085436,0.12065644941672131
47,0.07962189288934071,0.11993197634540222
48,0.07816532568136851,0.11264467273873312
49,0.08036322282751401,0.11307991061497617
50,0.07829212008913358,0.11575695686042309
51,0.07822539319594701,0.10823232446003843
52,0.07763277064760526,0.11227409831351703
53,0.07816097069780031,0.10213256530739644
54,0.07677200282613436,0.1061774866172561
55,0.077675433665514,0.10317339779188235
56,0.07657951680819193,0.10012190926958013
57,0.0766066013177236,0.09824339707416517
58,0.07651848557591438,0.09526092866090713
59,0.07643353922168414,0.09567741418464316
