epoch,train_loss,train_mae,train_rmse,val_loss,val_mae,val_rmse
56,0.22235511754638204,0.22235511585625808,0.5319564478868963,0.22583381240468042,0.225833809524921,0.5590673351542305
57,0.2219289731786391,0.22192897110872906,0.5316984135588837,0.22425896505735024,0.22425896287582417,0.5621769192458014
58,0.22183913471443312,0.22183913272413405,0.5316630452093714,0.2241518451476876,0.22415184132943253,0.5619953737642324
59,0.22171794060115343,0.22171793825285313,0.5314598294658911,0.2248686045025722,0.22486860178406093,0.5605075804450712
60,0.22157744871818016,0.22157744640591306,0.5314385527416272,0.22454130756500304,0.224541303787795,0.5603442605405768
61,0.22146676316638494,0.22146676124192916,0.5313330680214866,0.2240065647986834,0.2240065626177313,0.5604320224144491
62,0.22120237855292926,0.22120237627772854,0.5312469649037285,0.22415698270988296,0.22415697922949585,0.5615670032032047
63,0.22122193961957587,0.2212219368191027,0.5311757423028222,0.2244360045450571,0.22443600114977397,0.558992027654852
64,0.22103260721121037,0.2210326048009833,0.5311345909018017,0.22403514180049874,0.22403513851690493,0.5597395113677462
65,0.22092200153680128,0.22092199922314057,0.5310590930838619,0.2235019853905869,0.22350198137978042,0.5607501741411258
66,0.22081801573309465,0.22081801320454833,0.5308776551399009,0.22334584993687365,0.2233458474779722,0.5607626739253224
67,0.22073756361775626,0.22073756152306587,0.5308279146998954,0.22339195951975907,0.22339195600237083,0.5598522897293747
68,0.22067770479776672,0.2206777029688521,0.5307151216353877,0.22372118544481182,0.22372118071116054,0.5615314847261802
69,0.22123804869993188,0.22123804687806534,0.5307377165576788,0.22418242175666706,0.22418241825718438,0.5582188745815726
70,0.2208156951856072,0.2208156931996411,0.5305273885882585,0.22319322161141744,0.22319321789925184,0.5603834050428772
71,0.2203850285392578,0.22038502647648386,0.5305406040597649,0.2232301736135327,0.22323017224545727,0.5598559343937023
72,0.2203754950190418,0.22037549293595668,0.5304981634571785,0.22355706635058414,0.22355706333838785,0.558483024696415
73,0.22033539075697853,0.22033538906606168,0.5302774215279265,0.2229795958694666,0.2229795936481815,0.5597177720709465
74,0.22001428791733388,0.2200142858868689,0.5302190762985488,0.22287274913616748,0.22287274597021287,0.5595920585292863
75,0.22007679914898962,0.22007679696253032,0.5301722749307822,0.22262409713680018,0.22262409408546083,0.5595218807499011
76,0.2199021186406049,0.21990211627404374,0.5301388454782935,0.2228837179730765,0.22288371538684806,0.5590968096596988
77,0.22022368397827302,0.22022368155149902,0.5299695091023646,0.22274163547933729,0.2227416341004541,0.5588281404577925
78,0.21986888138171987,0.21986887938247457,0.5299652310018766,0.22275039448447378,0.222750393761321,0.5592114169658522
79,0.21963871846370925,0.2196387161965417,0.5298962487346133,0.22243813832172019,0.22243813650874936,0.5591335026179445
80,0.21964675580488346,0.21964675288774896,0.5296569940734966,0.2234413137826786,0.2234413105786309,0.5578804211940409
81,0.21977608813562285,0.2197760854192298,0.5296551766455632,0.2223087177810758,0.2223087141823775,0.5588176008449778
82,0.21948454907544465,0.21948454714646368,0.5295721403007053,0.22248706214625472,0.2224870584921737,0.559163465469234
83,0.2193603136381495,0.2193603117366239,0.5295184395965624,0.2220369525071203,0.2220369495459388,0.5593999934679238
84,0.2194536642254752,0.219453662540413,0.5295473897187976,0.22235083298338196,0.22235083120066443,0.5591400628975853
85,0.2192068590331221,0.2192068567966536,0.5293468693625171,0.22201557134037953,0.22201556624811278,0.5600573008725709
86,0.21921274139581917,0.21921273934755786,0.5292111109379694,0.22185496611209846,0.2218549637494727,0.5589921585497298
87,0.2189928718677191,0.2189928698055699,0.5290841468562768,0.22168761065779655,0.2216876081234369,0.5588007903299037
88,0.21905345885513303,0.2190534569699221,0.5290646383275088,0.22184259787010618,0.22184259425507025,0.558809775429441
89,0.2189784387601552,0.21897843604200815,0.5289455476979905,0.22170070057154537,0.22170069830007144,0.5587262322374309
90,0.2189004576562323,0.21890045579561748,0.52890667866693,0.22150500112646798,0.22150499843910595,0.5592266413684664
91,0.21868292199514897,0.21868291970879147,0.528886018999095,0.22168338973435944,0.22168338724678666,0.5575669696681472
92,0.218690364607902,0.21869036255485122,0.5287042656199886,0.22186894676579616,0.22186894296631463,0.5581564591039302
93,0.21855707257210175,0.2185570706620544,0.5287247784525103,0.22144355070250177,0.22144354915434863,0.5575871605358806
94,0.21865413776127615,0.21865413609813503,0.5284987843198323,0.2224784205594864,0.22247841993895118,0.5559679621430081
95,0.21853073085540128,0.21853072856787445,0.5285506747912571,0.2211963821945836,0.2211963785445345,0.5582661200006739
96,0.21833606945656647,0.21833606709956824,0.5284325182427831,0.22178523885814283,0.22178523510575618,0.5570087565451194
97,0.21848467412157274,0.21848467141841885,0.5283974252997385,0.22119969314740168,0.2211996911138521,0.5596610803726725
98,0.21842732377479646,0.21842732104145604,0.5283544359068209,0.22113950550556183,0.22113950153209244,0.5582549534716319
99,0.2181167658194601,0.21811676332122043,0.5281467003442546,0.22136434804878546,0.22136434567242605,0.5574075997945425
100,0.21821071269694411,0.218210710200931,0.5280391450703207,0.2210897103803995,0.22108970656439839,0.5572758687376921
101,0.21840382634956781,0.21840382462750338,0.528062577123322,0.2209267228702681,0.2209267199883807,0.5578387010178569
102,0.2180744253238228,0.2180744230348303,0.5279386354177954,0.22064756399483498,0.22064756136326164,0.5582465769902001
103,0.21776436408546485,0.21776436205546437,0.5278095057228366,0.22076497103501647,0.22076496834334255,0.557114893084576
104,0.21771546218976956,0.21771546020994645,0.5277674335223518,0.22078683224692505,0.22078683056685305,0.5570201778306186
105,0.2178399201945087,0.21783991830351515,0.5277369806979202,0.22046185037079882,0.22046184737806207,0.5577160889019087
106,0.21771332308232227,0.2177133207008961,0.5276639039451987,0.22043273519711568,0.22043273337560504,0.5572347709511908
107,0.2175689129499552,0.21756891128684613,0.5273869268713649,0.22060013540706389,0.22060013304078424,0.5574630011633707
108,0.21772334431217255,0.21772334133747623,0.5274950778335092,0.2203797561789199,0.2203797552035771,0.5566518460799532
109,0.21735884296460367,0.21735884087870733,0.5273730662399264,0.2208779033712495,0.22087790030421653,0.5566650567818069
110,0.2172991363940952,0.21729913414834412,0.5273123320218734,0.22079942846625106,0.22079942576186543,0.5563734559267973
111,0.21732679092995474,0.21732678892177124,0.5272452375659211,0.22085575429916104,0.22085575136753283,0.5557078102145796
112,0.21725771592579315,0.2172577132032651,0.5271546528738864,0.22038920740124224,0.22038920618724717,0.5580175751149666
113,0.21713925273380227,0.21713925077396204,0.5271278417198341,0.2201045660112953,0.22010456147758725,0.5571304637911786
114,0.2171655698108657,0.21716556721424157,0.526897271801227,0.22089719908831418,0.2208971954126597,0.5563711126358429
115,0.21692535795957765,0.21692535557266523,0.5268755369278355,0.21979334387089297,0.2197933409798498,0.5572318632401215
116,0.21691120650683926,0.21691120400200806,0.5268594805440998,0.2200630720239676,0.2200630692646473,0.5563830375919466
117,0.21672535581248148,0.21672535343469146,0.5267089993095107,0.21980631727912184,0.21980631326002753,0.5559166326827327
118,0.2167579277215876,0.21675792509634675,0.5266096928176301,0.21985333314645805,0.21985333100924093,0.5572932162661468
119,0.21676399021624565,0.2167639877494419,0.5266766943296172,0.2197538368847295,0.21975383419829148,0.5560553409987259
120,0.2167229107587296,0.21672290916255305,0.5264372764865543,0.21958551196818313,0.2195855087936187,0.5566922168285365
121,0.21665779030191723,0.21665778854064796,0.5265213405641797,0.2204479507606394,0.22044794660594433,0.5564058767601165
122,0.2165131403086023,0.21651313879351045,0.5263270583031034,0.21980527423261345,0.21980527237652364,0.5560010072740189
123,0.21668920230284552,0.21668920039668263,0.5263352799476676,0.21995602597677025,0.21995602341053336,0.5546268147725334
124,0.21643693586475699,0.21643693365268443,0.5261760232865,0.21977432514676692,0.21977432249227613,0.5551479012008917
125,0.21618075121209046,0.21618074875107732,0.526043999035051,0.2194482722822816,0.21944826951929336,0.5555053233386241
126,0.21681021094739994,0.21681020886078278,0.5262708085075296,0.22060682043833105,0.22060681827450057,0.5576447240667968
127,0.21633150969173148,0.21633150753828592,0.5259205445373398,0.21974831639572787,0.21974831416691093,0.5551579973347359
128,0.2161028547553179,0.21610285209309876,0.5259267801087227,0.21928597370308228,0.21928597013740916,0.5556175988402594
129,0.2161331262603621,0.21613312454853334,0.5257772901727044,0.21919270987375752,0.21919270807643834,0.5551630825171027
130,0.21601867417646983,0.2160186720010151,0.5257155721112738,0.2191586300313403,0.21915862682559864,0.5560274964170074
131,0.2157739674316866,0.215773964759432,0.5255862838480148,0.21909418221358798,0.21909418012664367,0.555975542481861
132,0.2157590751236526,0.21575907289987864,0.5255267541688252,0.21946664757009426,0.21946664347565376,0.5544515169145521
133,0.21593016535242665,0.21593016348574887,0.5255249343178509,0.21884144925215698,0.21884144682252882,0.5555262208581542
134,0.21570887696122296,0.21570887458103022,0.525346238682651,0.21897772756973533,0.21897772457555661,0.5549999975745409
135,0.21570034577786046,0.2157003437077822,0.525386552688568,0.2191272382401669,0.21912723700865822,0.5570385993896828
136,0.21579406008084562,0.21579405858700204,0.5253223488708602,0.21868562251503298,0.21868561844227796,0.5553993694221389
137,0.21563369083965572,0.215633688510233,0.5251223366540425,0.21870849900547515,0.21870849631853312,0.5553767420316025
138,0.2154991243417575,0.21549912271428917,0.5251063695400761,0.21907580770821666,0.21907580479406005,0.5552886500136447
139,0.21544466699872697,0.2154446644701406,0.5252095588396618,0.2187637335413256,0.21876373012043707,0.5562456534185286
140,0.21548020463680553,0.21548020266748244,0.5250163887017707,0.21886418093878302,0.21886417927786256,0.5549665741809101
141,0.21548612816669593,0.21548612615964974,0.5250233961907882,0.2188716930105778,0.2188716893280355,0.5548791995554468
142,0.2151728193704611,0.2151728169109697,0.5248027061036064,0.21838294687738496,0.21838294520828871,0.5566267786313704
143,0.21509486869554495,0.21509486658319435,0.5248443854082182,0.21870195851721036,0.2187019569644793,0.5540273473501294
144,0.2151556744604547,0.21515567229778257,0.5248122657572715,0.21864482200549112,0.21864481984584655,0.5556930949322154
145,0.21503272329336492,0.2150327212232386,0.5245712721039965,0.21876604134345137,0.21876603804679587,0.554542497053944
146,0.21498007996776233,0.21498007850102976,0.5245702012692655,0.21836322790300833,0.21836322576434924,0.5558480706246981
147,0.21525152352885984,0.21525152130595088,0.524610913651656,0.21840902238806043,0.2184090214273333,0.5544947895859411
148,0.21487602980954149,0.21487602831488095,0.5244104470493008,0.21806558142465082,0.21806557941508267,0.5557738481451242
149,0.21474357441724223,0.21474357269987113,0.5243463058373581,0.21800598496942844,0.21800598206805352,0.5555247167023254
150,0.214983757918524,0.21498375593188512,0.5243983955090041,0.2181388858962226,0.2181388825692718,0.554985914044723
151,0.214715645562743,0.21471564334441529,0.5242575081874038,0.21820295921145408,0.2182029572292133,0.5541166817726869
152,0.214579311954243,0.21457930946328363,0.5243083970967625,0.2180648611960639,0.21806485689788627,0.5546212718225564
153,0.21467402104402733,0.21467401861157487,0.5241871792487361,0.2179667220875847,0.2179667193367482,0.5554712919622394
154,0.21467064982043885,0.21467064725602752,0.5241958042561271,0.21816117984167754,0.2181611755506537,0.5541207884468862
155,0.21444657185824914,0.21444656942459528,0.5240695100145959,0.2178933843709485,0.2178933808594961,0.5554449670764291
156,0.21469374173613034,0.2146937396374514,0.5238007692220638,0.2177420158630352,0.21774201190125556,0.5546892978485954
157,0.2144324256278803,0.21443242369331697,0.5238604470672946,0.21793741815426804,0.217937414039262,0.5553120707420176
158,0.2142193521334428,0.21421934981049948,0.5240071210838156,0.21779008153195697,0.21779007833257116,0.5545310276328071
159,0.21421763484922046,0.21421763257383553,0.5237737493093152,0.21771150826538457,0.2177115051608885,0.5557655126836368
160,0.21431214016214392,0.2143121379999764,0.5237656265659039,0.217621652359445,0.21762165062863822,0.5555727436297153
161,0.21416018766976486,0.21416018574870493,0.523824285843555,0.21753152972793635,0.21753152910908108,0.5555508953689042
162,0.21411199247506815,0.21411199086169594,0.5237245805052256,0.2180184100514393,0.21801840615264415,0.5542844200903897
163,0.2139950253129085,0.2139950228541059,0.5236269087420661,0.2177779760685518,0.2177779689443594,0.5540063547880182
164,0.21412405907331863,0.21412405724920952,0.5236234966582107,0.217869371175766,0.21786936805781623,0.5548897751184549
165,0.2139945727523083,0.21399457046627118,0.523726959773451,0.21742151303775392,0.2174215115302698,0.5547801906206075
166,0.21389286187247378,0.21389285996832919,0.5234800270474678,0.2172643302427985,0.2172643284876183,0.5552310396827098
167,0.213906140901019,0.21390613805976322,0.5235126422086576,0.21752602331418558,0.21752601871126317,0.5536854432118778
168,0.21407628964100564,0.21407628765269285,0.5235040646004606,0.21755509752271612,0.21755509326198758,0.553823035072556
169,0.2137527869584086,0.21375278468561865,0.5234423399775956,0.21707997500653028,0.2170799723760069,0.5553233001643729
170,0.21367972725144374,0.2136797250016721,0.5233455534218073,0.21763058457101936,0.21763058139992686,0.5535964232821233
171,0.21372614698472106,0.21372614484872746,0.5232221090901193,0.21755859995632496,0.2175585998787808,0.5543858150587878
172,0.2135290369858968,0.21352903451551294,0.5232312588622339,0.21724495691624376,0.21724495355822773,0.5540584118188991
173,0.21389108329255369,0.21389108059804965,0.5233548261512222,0.21840077109174105,0.21840076775787443,0.5558615261431941
174,0.21344057662544327,0.21344057520849558,0.5231690705151479,0.21702697545359545,0.21702697218440728,0.5543166635233563
175,0.21346317578320986,0.21346317340787868,0.5231864258138306,0.21719207238219027,0.21719206896937954,0.5548338650446042
176,0.21340222829313718,0.2134022263671997,0.5231495346123837,0.21735385273308291,0.21735385089132878,0.554131978679517
177,0.21351223912473036,0.21351223718134094,0.5229350582502104,0.2168925868971067,0.2168925858208403,0.5547208280499097
178,0.2133216133691838,0.21332161046138795,0.5230362605332365,0.21687852009661418,0.21687851852571158,0.554870806009582
179,0.21347415110516613,0.2134741489469311,0.523056543760072,0.2170413715749666,0.2170413679381472,0.5540633539210648
180,0.21321616552581138,0.21321616276097094,0.523044704378963,0.21683514336408785,0.21683514226316805,0.5539219326853009
181,0.2132104991951358,0.21321049666075081,0.5228647409759605,0.21716276106784335,0.2171627586257415,0.5541903849298215
182,0.2134198738791755,0.2134198715923054,0.5228982476246103,0.216731810887956,0.21673180670688555,0.555179601188332
183,0.21315653834029416,0.2131565364696919,0.5229114410974889,0.21716997586408046,0.217169974622884,0.5545452397694038
184,0.21307938337047524,0.21307938187210648,0.522818833324031,0.21652495055138857,0.21652494796922003,0.5551393328123116
185,0.2133197307298196,0.21331972854111775,0.5228602152615112,0.21656707816843113,0.21656707599729283,0.5547249331459609
186,0.2131668595181845,0.2131668572109792,0.5229042145851919,0.21697161641393548,0.21697161589863576,0.5554416370443342
187,0.21321140768849484,0.2132114062260231,0.5226217446936566,0.21675413872181604,0.21675413592881254,0.5545238763416914
188,0.21288847962073554,0.21288847702713085,0.522551533731708,0.21674409057497282,0.21674408812300122,0.55484004953396
189,0.2130719198931123,0.21307191803052722,0.5226654694699633,0.2168584138137596,0.2168584109868209,0.5536912250288479
190,0.21282056501217295,0.21282056288574228,0.522485088191922,0.2165634069709127,0.21656340469245294,0.5545742990632538
191,0.21273306417508978,0.21273306202419115,0.5224100901230876,0.21653177331841814,0.21653177174274166,0.555053094934429
192,0.21291129403462875,0.21291129180842003,0.5224399520587433,0.21635629897426417,0.21635629685838256,0.5545446379531935
193,0.21272136460497318,0.2127213622053262,0.5223551703589957,0.21660962608689605,0.21660962377345114,0.5549463421121283
194,0.21268277908756195,0.21268277729565765,0.5224333038222917,0.21636939033987643,0.21636938565879388,0.5541000548329967
195,0.21263964721393364,0.21263964541257052,0.5223390052939569,0.21723685322314187,0.21723685081458322,0.5544984227216856
196,0.21293191327272015,0.2129319115737541,0.5224725679759407,0.2164527777247696,0.2164527756117859,0.5532516616802345
197,0.2125608766767307,0.21256087455364786,0.5222838876102687,0.216408657890287,0.21640865664743858,0.5544795337134044
198,0.2127279785719112,0.2127279765813078,0.5222563080566466,0.21714765671531963,0.21714765503451963,0.5557047731634469
199,0.21261530701264997,0.21261530458506706,0.5222766097651048,0.21628615861734682,0.21628615764140205,0.5537225150571392
200,0.21261799681150864,0.2126179949640609,0.5221397637892128,0.21638228013120425,0.21638227674180097,0.5547468126962297
